split,role,wav,activity,sess,idx,node
train,target,CR_lounge_270110_1632.s3000_chunk41.16kHz.wav,v,270110_1632,41,raw
train,target,CR_lounge_270110_1632.s2100_chunk41.16kHz.wav,v,270110_1632,41,raw
train,target,CR_lounge_270110_1632.s900_chunk41.16kHz.wav,v,270110_1632,41,raw
train,target,CR_lounge_270110_1632.s3000_chunk42.16kHz.wav,v,270110_1632,42,refined
train,target,CR_lounge_270110_1632.s900_chunk42.16kHz.wav,v,270110_1632,42,refined
train,target,CR_lounge_270110_1632.s1200_chunk42.16kHz.wav,v,270110_1632,42,refined
train,target,CR_lounge_270110_1632.s600_chunk42.16kHz.wav,v,270110_1632,42,refined
train,target,CR_lounge_270110_1632.s300_chunk42.16kHz.wav,v,270110_1632,42,refined
train,target,CR_lounge_270110_1632.s3000_chunk43.16kHz.wav,v,270110_1632,43,refined
train,target,CR_lounge_270110_1632.s0_chunk43.16kHz.wav,v,270110_1632,43,refined
train,target,CR_lounge_270110_1632.s600_chunk43.16kHz.wav,v,270110_1632,43,refined
train,target,CR_lounge_270110_1632.s300_chunk43.16kHz.wav,v,270110_1632,43,refined
train,target,CR_lounge_270110_1632.s2100_chunk43.16kHz.wav,v,270110_1632,43,raw
train,target,CR_lounge_270110_1632.s900_chunk43.16kHz.wav,v,270110_1632,43,raw
train,target,CR_lounge_270110_1632.s2400_chunk43.16kHz.wav,v,270110_1632,43,raw
train,target,CR_lounge_270110_1632.s2700_chunk43.16kHz.wav,v,270110_1632,43,raw
train,target,CR_lounge_270110_1632.s0_chunk44.16kHz.wav,v,270110_1632,44,refined
train,target,CR_lounge_270110_1632.s1200_chunk44.16kHz.wav,v,270110_1632,44,refined
train,target,CR_lounge_270110_1632.s600_chunk44.16kHz.wav,v,270110_1632,44,refined
train,target,CR_lounge_270110_1632.s300_chunk44.16kHz.wav,v,270110_1632,44,refined
train,target,CR_lounge_270110_1632.s3000_chunk44.16kHz.wav,v,270110_1632,44,raw
train,target,CR_lounge_270110_1632.s2100_chunk44.16kHz.wav,v,270110_1632,44,raw
train,target,CR_lounge_270110_1632.s900_chunk44.16kHz.wav,v,270110_1632,44,raw
train,target,CR_lounge_270110_1632.s1500_chunk44.16kHz.wav,v,270110_1632,44,raw
train,target,CR_lounge_270110_1632.s0_chunk45.16kHz.wav,v,270110_1632,45,refined
train,target,CR_lounge_270110_1632.s1500_chunk45.16kHz.wav,v,270110_1632,45,refined
train,target,CR_lounge_270110_1632.s1200_chunk45.16kHz.wav,v,270110_1632,45,refined
train,target,CR_lounge_270110_1632.s600_chunk45.16kHz.wav,v,270110_1632,45,refined
train,target,CR_lounge_270110_1632.s300_chunk45.16kHz.wav,v,270110_1632,45,refined
train,target,CR_lounge_270110_1632.s3000_chunk45.16kHz.wav,v,270110_1632,45,raw
train,target,CR_lounge_270110_1632.s900_chunk45.16kHz.wav,v,270110_1632,45,raw
train,target,CR_lounge_270110_1632.s3000_chunk46.16kHz.wav,v,270110_1632,46,refined
train,target,CR_lounge_270110_1632.s0_chunk46.16kHz.wav,v,270110_1632,46,refined
train,target,CR_lounge_270110_1632.s1200_chunk46.16kHz.wav,v,270110_1632,46,refined
train,target,CR_lounge_270110_1632.s600_chunk46.16kHz.wav,v,270110_1632,46,refined
train,target,CR_lounge_270110_1632.s300_chunk46.16kHz.wav,v,270110_1632,46,refined
train,target,CR_lounge_270110_1632.s2100_chunk46.16kHz.wav,v,270110_1632,46,raw
train,target,CR_lounge_270110_1632.s900_chunk46.16kHz.wav,v,270110_1632,46,raw
train,target,CR_lounge_270110_1632.s3000_chunk47.16kHz.wav,v,270110_1632,47,refined
train,target,CR_lounge_270110_1632.s0_chunk47.16kHz.wav,v,270110_1632,47,refined
train,target,CR_lounge_270110_1632.s1500_chunk47.16kHz.wav,v,270110_1632,47,refined
train,target,CR_lounge_270110_1632.s1200_chunk47.16kHz.wav,v,270110_1632,47,refined
train,target,CR_lounge_270110_1632.s600_chunk47.16kHz.wav,v,270110_1632,47,refined
train,target,CR_lounge_270110_1632.s300_chunk47.16kHz.wav,v,270110_1632,47,refined
train,target,CR_lounge_270110_1632.s2100_chunk47.16kHz.wav,v,270110_1632,47,raw
train,target,CR_lounge_270110_1632.s900_chunk47.16kHz.wav,v,270110_1632,47,raw
train,target,CR_lounge_270110_1632.s2700_chunk47.16kHz.wav,v,270110_1632,47,raw
train,target,CR_lounge_270110_1632.s3000_chunk48.16kHz.wav,v,270110_1632,48,refined
train,target,CR_lounge_270110_1632.s0_chunk48.16kHz.wav,v,270110_1632,48,refined
train,target,CR_lounge_270110_1632.s900_chunk48.16kHz.wav,v,270110_1632,48,refined
train,target,CR_lounge_270110_1632.s1500_chunk48.16kHz.wav,v,270110_1632,48,refined
train,target,CR_lounge_270110_1632.s600_chunk48.16kHz.wav,v,270110_1632,48,refined
train,target,CR_lounge_270110_1632.s300_chunk48.16kHz.wav,v,270110_1632,48,refined
train,target,CR_lounge_270110_1632.s2100_chunk48.16kHz.wav,v,270110_1632,48,raw
train,target,CR_lounge_270110_1632.s1200_chunk48.16kHz.wav,v,270110_1632,48,raw
train,target,CR_lounge_270110_1632.s2700_chunk48.16kHz.wav,v,270110_1632,48,raw
train,target,CR_lounge_270110_1632.s300_chunk49.16kHz.wav,v,270110_1632,49,refined
train,target,CR_lounge_270110_1632.s3000_chunk49.16kHz.wav,v,270110_1632,49,raw
train,target,CR_lounge_270110_1632.s0_chunk49.16kHz.wav,v,270110_1632,49,raw
train,target,CR_lounge_270110_1632.s2100_chunk49.16kHz.wav,v,270110_1632,49,raw
train,target,CR_lounge_270110_1632.s900_chunk49.16kHz.wav,v,270110_1632,49,raw
train,target,CR_lounge_270110_1632.s3000_chunk50.16kHz.wav,v,270110_1632,50,refined
train,target,CR_lounge_270110_1632.s0_chunk50.16kHz.wav,v,270110_1632,50,refined
train,target,CR_lounge_270110_1632.s900_chunk50.16kHz.wav,v,270110_1632,50,refined
train,target,CR_lounge_270110_1632.s300_chunk50.16kHz.wav,v,270110_1632,50,refined
train,target,CR_lounge_270110_1632.s2100_chunk50.16kHz.wav,v,270110_1632,50,raw
train,target,CR_lounge_270110_1632.s2700_chunk50.16kHz.wav,v,270110_1632,50,raw
train,target,CR_lounge_270110_1632.s0_chunk51.16kHz.wav,v,270110_1632,51,refined
train,target,CR_lounge_270110_1632.s2100_chunk51.16kHz.wav,v,270110_1632,51,refined
train,target,CR_lounge_270110_1632.s300_chunk51.16kHz.wav,v,270110_1632,51,refined
train,target,CR_lounge_270110_1632.s3000_chunk51.16kHz.wav,v,270110_1632,51,raw
train,target,CR_lounge_270110_1632.s900_chunk51.16kHz.wav,v,270110_1632,51,raw
train,target,CR_lounge_270110_1632.s0_chunk52.16kHz.wav,v,270110_1632,52,refined
train,target,CR_lounge_270110_1632.s2100_chunk52.16kHz.wav,v,270110_1632,52,refined
train,target,CR_lounge_270110_1632.s3000_chunk52.16kHz.wav,v,270110_1632,52,raw
train,target,CR_lounge_270110_1632.s900_chunk52.16kHz.wav,v,270110_1632,52,raw
train,target,CR_lounge_270110_1632.s1200_chunk52.16kHz.wav,v,270110_1632,52,raw
train,target,CR_lounge_270110_1632.s600_chunk52.16kHz.wav,v,270110_1632,52,raw
train,target,CR_lounge_270110_1632.s0_chunk53.16kHz.wav,v,270110_1632,53,refined
train,target,CR_lounge_270110_1632.s3000_chunk53.16kHz.wav,v,270110_1632,53,raw
train,target,CR_lounge_270110_1632.s900_chunk53.16kHz.wav,v,270110_1632,53,raw
train,target,CR_lounge_270110_1632.s0_chunk54.16kHz.wav,v,270110_1632,54,refined
train,target,CR_lounge_270110_1632.s3000_chunk54.16kHz.wav,v,270110_1632,54,raw
train,target,CR_lounge_270110_1632.s1200_chunk54.16kHz.wav,v,270110_1632,54,raw
train,target,CR_lounge_270110_1632.s3000_chunk55.16kHz.wav,v,270110_1632,55,refined
train,target,CR_lounge_270110_1632.s0_chunk55.16kHz.wav,v,270110_1632,55,refined
train,target,CR_lounge_270110_1632.s300_chunk55.16kHz.wav,v,270110_1632,55,refined
train,target,CR_lounge_270110_1632.s1200_chunk55.16kHz.wav,v,270110_1632,55,raw
train,target,CR_lounge_270110_1632.s2400_chunk55.16kHz.wav,v,270110_1632,55,raw
train,target,CR_lounge_270110_1632.s3000_chunk56.16kHz.wav,v,270110_1632,56,refined
train,target,CR_lounge_270110_1632.s0_chunk56.16kHz.wav,v,270110_1632,56,refined
train,target,CR_lounge_270110_1632.s300_chunk56.16kHz.wav,v,270110_1632,56,refined
train,target,CR_lounge_270110_1632.s1200_chunk56.16kHz.wav,v,270110_1632,56,raw
train,target,CR_lounge_270110_1632.s1800_chunk56.16kHz.wav,v,270110_1632,56,raw
train,target,CR_lounge_270110_1632.s2400_chunk56.16kHz.wav,v,270110_1632,56,raw
train,target,CR_lounge_270110_1632.s2700_chunk56.16kHz.wav,v,270110_1632,56,raw
train,target,CR_lounge_270110_1632.s0_chunk57.16kHz.wav,v,270110_1632,57,refined
train,target,CR_lounge_270110_1632.s300_chunk57.16kHz.wav,v,270110_1632,57,refined
train,target,CR_lounge_270110_1632.s1200_chunk57.16kHz.wav,v,270110_1632,57,raw
train,target,CR_lounge_270110_1632.s2400_chunk57.16kHz.wav,v,270110_1632,57,raw
train,target,CR_lounge_270110_1632.s0_chunk58.16kHz.wav,v,270110_1632,58,refined
train,target,CR_lounge_270110_1632.s2400_chunk58.16kHz.wav,v,270110_1632,58,refined
train,target,CR_lounge_270110_1632.s300_chunk58.16kHz.wav,v,270110_1632,58,refined
train,target,CR_lounge_270110_1632.s3000_chunk58.16kHz.wav,v,270110_1632,58,raw
train,target,CR_lounge_270110_1632.s1200_chunk58.16kHz.wav,v,270110_1632,58,raw
train,target,CR_lounge_270110_1632.s2700_chunk58.16kHz.wav,v,270110_1632,58,raw
train,target,CR_lounge_270110_1632.s1200_chunk59.16kHz.wav,v,270110_1632,59,refined
train,target,CR_lounge_270110_1632.s300_chunk59.16kHz.wav,v,270110_1632,59,refined
train,target,CR_lounge_270110_1632.s3000_chunk59.16kHz.wav,v,270110_1632,59,raw
train,target,CR_lounge_270110_1632.s0_chunk59.16kHz.wav,v,270110_1632,59,raw
train,target,CR_lounge_270110_1632.s600_chunk59.16kHz.wav,v,270110_1632,59,raw
train,target,CR_lounge_270110_1632.s0_chunk60.16kHz.wav,v,270110_1632,60,refined
train,target,CR_lounge_270110_1632.s300_chunk60.16kHz.wav,v,270110_1632,60,refined
train,target,CR_lounge_270110_1632.s3000_chunk60.16kHz.wav,v,270110_1632,60,raw
train,target,CR_lounge_270110_1632.s1200_chunk60.16kHz.wav,v,270110_1632,60,raw
train,target,CR_lounge_270110_1632.s2400_chunk60.16kHz.wav,v,270110_1632,60,raw
train,target,CR_lounge_270110_1632.s0_chunk61.16kHz.wav,v,270110_1632,61,refined
train,target,CR_lounge_270110_1632.s300_chunk61.16kHz.wav,v,270110_1632,61,refined
train,target,CR_lounge_270110_1632.s0_chunk62.16kHz.wav,v,270110_1632,62,refined
train,target,CR_lounge_270110_1632.s1200_chunk62.16kHz.wav,v,270110_1632,62,refined
train,target,CR_lounge_270110_1632.s300_chunk62.16kHz.wav,v,270110_1632,62,refined
train,target,CR_lounge_270110_1632.s2400_chunk62.16kHz.wav,v,270110_1632,62,raw
train,target,CR_lounge_270110_1632.s2700_chunk62.16kHz.wav,v,270110_1632,62,raw
train,target,CR_lounge_270110_1632.s0_chunk63.16kHz.wav,v,270110_1632,63,refined
train,target,CR_lounge_270110_1632.s1200_chunk63.16kHz.wav,v,270110_1632,63,refined
train,target,CR_lounge_270110_1632.s300_chunk63.16kHz.wav,v,270110_1632,63,refined
train,target,CR_lounge_270110_1632.s2400_chunk63.16kHz.wav,v,270110_1632,63,raw
train,target,CR_lounge_270110_1632.s2700_chunk63.16kHz.wav,v,270110_1632,63,raw
train,target,CR_lounge_270110_1632.s0_chunk64.16kHz.wav,v,270110_1632,64,refined
train,target,CR_lounge_270110_1632.s1200_chunk64.16kHz.wav,v,270110_1632,64,refined
train,target,CR_lounge_270110_1632.s1800_chunk64.16kHz.wav,v,270110_1632,64,refined
train,target,CR_lounge_270110_1632.s300_chunk64.16kHz.wav,v,270110_1632,64,refined
train,target,CR_lounge_270110_1632.s2700_chunk64.16kHz.wav,v,270110_1632,64,refined
train,target,CR_lounge_270110_1632.s2400_chunk64.16kHz.wav,v,270110_1632,64,raw
train,target,CR_lounge_270110_1632.s0_chunk65.16kHz.wav,v,270110_1632,65,refined
train,target,CR_lounge_270110_1632.s1200_chunk65.16kHz.wav,v,270110_1632,65,refined
train,target,CR_lounge_270110_1632.s1800_chunk65.16kHz.wav,v,270110_1632,65,refined
train,target,CR_lounge_270110_1632.s300_chunk65.16kHz.wav,v,270110_1632,65,refined
train,target,CR_lounge_270110_1632.s900_chunk65.16kHz.wav,v,270110_1632,65,raw
train,target,CR_lounge_270110_1632.s2400_chunk65.16kHz.wav,v,270110_1632,65,raw
train,target,CR_lounge_270110_1632.s0_chunk66.16kHz.wav,v,270110_1632,66,refined
train,target,CR_lounge_270110_1632.s1200_chunk66.16kHz.wav,v,270110_1632,66,refined
train,target,CR_lounge_270110_1632.s300_chunk66.16kHz.wav,v,270110_1632,66,refined
train,target,CR_lounge_270110_1632.s3000_chunk66.16kHz.wav,v,270110_1632,66,raw
train,target,CR_lounge_270110_1632.s2400_chunk66.16kHz.wav,v,270110_1632,66,raw
train,target,CR_lounge_270110_1632.s0_chunk67.16kHz.wav,v,270110_1632,67,refined
train,target,CR_lounge_270110_1632.s1200_chunk67.16kHz.wav,v,270110_1632,67,refined
train,target,CR_lounge_270110_1632.s2400_chunk67.16kHz.wav,v,270110_1632,67,refined
train,target,CR_lounge_270110_1632.s300_chunk67.16kHz.wav,v,270110_1632,67,refined
train,target,CR_lounge_270110_1632.s900_chunk67.16kHz.wav,v,270110_1632,67,raw
train,target,CR_lounge_270110_1632.s1800_chunk67.16kHz.wav,v,270110_1632,67,raw
train,target,CR_lounge_270110_1632.s900_chunk68.16kHz.wav,v,270110_1632,68,refined
train,target,CR_lounge_270110_1632.s1200_chunk68.16kHz.wav,v,270110_1632,68,refined
train,target,CR_lounge_270110_1632.s2400_chunk68.16kHz.wav,v,270110_1632,68,refined
train,target,CR_lounge_270110_1632.s300_chunk68.16kHz.wav,v,270110_1632,68,refined
train,target,CR_lounge_270110_1632.s0_chunk68.16kHz.wav,v,270110_1632,68,raw
train,target,CR_lounge_270110_1632.s1500_chunk68.16kHz.wav,v,270110_1632,68,raw
train,target,CR_lounge_270110_1632.s2700_chunk68.16kHz.wav,v,270110_1632,68,raw
train,target,CR_lounge_270110_1632.s0_chunk69.16kHz.wav,v,270110_1632,69,refined
train,target,CR_lounge_270110_1632.s1200_chunk69.16kHz.wav,v,270110_1632,69,refined
train,target,CR_lounge_270110_1632.s900_chunk69.16kHz.wav,v,270110_1632,69,raw
train,target,CR_lounge_270110_1632.s1500_chunk69.16kHz.wav,v,270110_1632,69,raw
train,target,CR_lounge_270110_1632.s1800_chunk69.16kHz.wav,v,270110_1632,69,raw
train,target,CR_lounge_270110_1632.s300_chunk69.16kHz.wav,v,270110_1632,69,raw
train,target,CR_lounge_270110_1632.s2700_chunk69.16kHz.wav,v,270110_1632,69,raw
train,target,CR_lounge_270110_1632.s0_chunk70.16kHz.wav,v,270110_1632,70,refined
train,target,CR_lounge_270110_1632.s300_chunk70.16kHz.wav,v,270110_1632,70,refined
train,target,CR_lounge_270110_1632.s2100_chunk70.16kHz.wav,v,270110_1632,70,raw
train,target,CR_lounge_270110_1632.s900_chunk70.16kHz.wav,v,270110_1632,70,raw
train,target,CR_lounge_270110_1632.s1500_chunk70.16kHz.wav,v,270110_1632,70,raw
train,target,CR_lounge_270110_1632.s1800_chunk70.16kHz.wav,v,270110_1632,70,raw
train,target,CR_lounge_270110_1632.s2700_chunk70.16kHz.wav,v,270110_1632,70,raw
train,target,CR_lounge_270110_1632.s0_chunk71.16kHz.wav,v,270110_1632,71,refined
train,target,CR_lounge_270110_1632.s900_chunk71.16kHz.wav,v,270110_1632,71,refined
train,target,CR_lounge_270110_1632.s1200_chunk71.16kHz.wav,v,270110_1632,71,refined
train,target,CR_lounge_270110_1632.s300_chunk71.16kHz.wav,v,270110_1632,71,refined
train,target,CR_lounge_270110_1632.s1800_chunk71.16kHz.wav,v,270110_1632,71,raw
train,target,CR_lounge_270110_1632.s2700_chunk71.16kHz.wav,v,270110_1632,71,raw
train,target,CR_lounge_270110_1632.s0_chunk72.16kHz.wav,v,270110_1632,72,refined
train,target,CR_lounge_270110_1632.s900_chunk72.16kHz.wav,v,270110_1632,72,refined
train,target,CR_lounge_270110_1632.s1200_chunk72.16kHz.wav,v,270110_1632,72,refined
train,target,CR_lounge_270110_1632.s300_chunk72.16kHz.wav,v,270110_1632,72,refined
train,target,CR_lounge_270110_1632.s2100_chunk72.16kHz.wav,v,270110_1632,72,raw
train,target,CR_lounge_270110_1632.s0_chunk73.16kHz.wav,v,270110_1632,73,refined
train,target,CR_lounge_270110_1632.s900_chunk73.16kHz.wav,v,270110_1632,73,refined
train,target,CR_lounge_270110_1632.s1200_chunk73.16kHz.wav,v,270110_1632,73,refined
train,target,CR_lounge_270110_1632.s300_chunk73.16kHz.wav,v,270110_1632,73,refined
train,target,CR_lounge_270110_1632.s2100_chunk73.16kHz.wav,v,270110_1632,73,raw
train,target,CR_lounge_270110_1632.s1800_chunk73.16kHz.wav,v,270110_1632,73,raw
train,target,CR_lounge_270110_1632.s0_chunk74.16kHz.wav,v,270110_1632,74,refined
train,target,CR_lounge_270110_1632.s900_chunk74.16kHz.wav,v,270110_1632,74,refined
train,target,CR_lounge_270110_1632.s1200_chunk74.16kHz.wav,v,270110_1632,74,refined
train,target,CR_lounge_270110_1632.s2400_chunk74.16kHz.wav,v,270110_1632,74,refined
train,target,CR_lounge_270110_1632.s300_chunk74.16kHz.wav,v,270110_1632,74,refined
train,target,CR_lounge_270110_1632.s2100_chunk74.16kHz.wav,v,270110_1632,74,raw
train,target,CR_lounge_270110_1632.s1800_chunk74.16kHz.wav,v,270110_1632,74,raw
train,target,CR_lounge_270110_1632.s600_chunk74.16kHz.wav,v,270110_1632,74,raw
train,target,CR_lounge_270110_1632.s2700_chunk74.16kHz.wav,v,270110_1632,74,raw
val,others,CR_lounge_210110_0739.s300_chunk0.16kHz.wav,cp,210110_0739,0,refined
val,others,CR_lounge_210110_0739.s1800_chunk0.16kHz.wav,cmp,210110_0739,0,raw
val,others,CR_lounge_210110_0739.s2100_chunk0.16kHz.wav,o,210110_0739,0,raw
val,others,CR_lounge_210110_0739.s0_chunk0.16kHz.wav,f,210110_0739,0,raw
val,others,CR_lounge_210110_0739.s2400_chunk0.16kHz.wav,cfmo,210110_0739,0,raw
val,others,CR_lounge_210110_0739.s2100_chunk1.16kHz.wav,o,210110_0739,1,refined
val,others,CR_lounge_210110_0739.s300_chunk1.16kHz.wav,cp,210110_0739,1,refined
val,others,CR_lounge_210110_0739.s0_chunk1.16kHz.wav,op,210110_0739,1,refined
val,others,CR_lounge_210110_0739.s1800_chunk1.16kHz.wav,cp,210110_0739,1,raw
val,others,CR_lounge_210110_0739.s2400_chunk1.16kHz.wav,mp,210110_0739,1,raw
val,others,CR_lounge_210110_0739.s300_chunk2.16kHz.wav,cfp,210110_0739,2,refined
val,others,CR_lounge_210110_0739.s0_chunk2.16kHz.wav,fp,210110_0739,2,refined
val,others,CR_lounge_210110_0739.s1800_chunk2.16kHz.wav,cp,210110_0739,2,raw
val,others,CR_lounge_210110_0739.s2100_chunk2.16kHz.wav,f,210110_0739,2,raw
val,others,CR_lounge_210110_0739.s2400_chunk2.16kHz.wav,cmp,210110_0739,2,raw
val,others,CR_lounge_210110_0739.s300_chunk3.16kHz.wav,cfp,210110_0739,3,refined
val,others,CR_lounge_210110_0739.s0_chunk3.16kHz.wav,cp,210110_0739,3,refined
val,others,CR_lounge_210110_0739.s1800_chunk3.16kHz.wav,cp,210110_0739,3,raw
val,others,CR_lounge_210110_0739.s2100_chunk3.16kHz.wav,f,210110_0739,3,raw
val,others,CR_lounge_210110_0739.s2400_chunk3.16kHz.wav,cf,210110_0739,3,raw
val,others,CR_lounge_210110_0739.s300_chunk4.16kHz.wav,cfop,210110_0739,4,refined
val,others,CR_lounge_210110_0739.s0_chunk4.16kHz.wav,cp,210110_0739,4,refined
val,others,CR_lounge_210110_0739.s2400_chunk4.16kHz.wav,fp,210110_0739,4,refined
val,others,CR_lounge_210110_0739.s1800_chunk4.16kHz.wav,c,210110_0739,4,raw
val,others,CR_lounge_210110_0739.s2100_chunk4.16kHz.wav,cf,210110_0739,4,raw
val,others,CR_lounge_210110_0739.s300_chunk5.16kHz.wav,cfp,210110_0739,5,refined
val,others,CR_lounge_210110_0739.s2400_chunk5.16kHz.wav,cfp,210110_0739,5,refined
val,others,CR_lounge_210110_0739.s1800_chunk5.16kHz.wav,cop,210110_0739,5,raw
val,others,CR_lounge_210110_0739.s2100_chunk5.16kHz.wav,c,210110_0739,5,raw
val,others,CR_lounge_210110_0739.s0_chunk5.16kHz.wav,p,210110_0739,5,raw
val,others,CR_lounge_210110_0739.s300_chunk6.16kHz.wav,cfp,210110_0739,6,refined
val,others,CR_lounge_210110_0739.s1800_chunk6.16kHz.wav,cmp,210110_0739,6,raw
val,others,CR_lounge_210110_0739.s2100_chunk6.16kHz.wav,cf,210110_0739,6,raw
val,others,CR_lounge_210110_0739.s0_chunk6.16kHz.wav,p,210110_0739,6,raw
val,others,CR_lounge_210110_0739.s2400_chunk6.16kHz.wav,cfmp,210110_0739,6,raw
val,others,CR_lounge_210110_0739.s1800_chunk7.16kHz.wav,cp,210110_0739,7,refined
val,others,CR_lounge_210110_0739.s2100_chunk7.16kHz.wav,cp,210110_0739,7,refined
val,others,CR_lounge_210110_0739.s300_chunk7.16kHz.wav,f,210110_0739,7,refined
val,others,CR_lounge_210110_0739.s0_chunk7.16kHz.wav,p,210110_0739,7,raw
val,others,CR_lounge_210110_0739.s2400_chunk7.16kHz.wav,cmp,210110_0739,7,raw
val,others,CR_lounge_210110_0739.s1800_chunk8.16kHz.wav,cp,210110_0739,8,refined
val,others,CR_lounge_210110_0739.s2100_chunk8.16kHz.wav,cfp,210110_0739,8,refined
val,others,CR_lounge_210110_0739.s0_chunk8.16kHz.wav,p,210110_0739,8,refined
val,others,CR_lounge_210110_0739.s2400_chunk8.16kHz.wav,cfmp,210110_0739,8,refined
val,others,CR_lounge_210110_0739.s300_chunk8.16kHz.wav,cf,210110_0739,8,raw
val,others,CR_lounge_210110_0739.s2100_chunk9.16kHz.wav,cf,210110_0739,9,refined
val,others,CR_lounge_210110_0739.s300_chunk9.16kHz.wav,cp,210110_0739,9,refined
val,others,CR_lounge_210110_0739.s0_chunk9.16kHz.wav,p,210110_0739,9,refined
val,others,CR_lounge_210110_0739.s1800_chunk9.16kHz.wav,mp,210110_0739,9,raw
val,others,CR_lounge_210110_0739.s1500_chunk9.16kHz.wav,cfp,210110_0739,9,raw
val,others,CR_lounge_210110_0739.s1500_chunk10.16kHz.wav,cop,210110_0739,10,refined
val,others,CR_lounge_210110_0739.s300_chunk10.16kHz.wav,cp,210110_0739,10,refined
val,others,CR_lounge_210110_0739.s0_chunk10.16kHz.wav,op,210110_0739,10,refined
val,others,CR_lounge_210110_0739.s1800_chunk10.16kHz.wav,p,210110_0739,10,raw
val,others,CR_lounge_210110_0739.s2100_chunk10.16kHz.wav,cf,210110_0739,10,raw
val,others,CR_lounge_210110_0739.s2400_chunk10.16kHz.wav,cf,210110_0739,10,raw
val,others,CR_lounge_210110_0739.s0_chunk11.16kHz.wav,cop,210110_0739,11,refined
val,others,CR_lounge_210110_0739.s2400_chunk11.16kHz.wav,fmo,210110_0739,11,refined
val,others,CR_lounge_210110_0739.s2100_chunk11.16kHz.wav,cf,210110_0739,11,raw
val,others,CR_lounge_210110_0739.s1500_chunk11.16kHz.wav,cf,210110_0739,11,raw
val,others,CR_lounge_210110_0739.s300_chunk11.16kHz.wav,cp,210110_0739,11,raw
val,others,CR_lounge_210110_0739.s300_chunk12.16kHz.wav,cp,210110_0739,12,refined
val,others,CR_lounge_210110_0739.s1800_chunk12.16kHz.wav,p,210110_0739,12,raw
val,others,CR_lounge_210110_0739.s2100_chunk12.16kHz.wav,cf,210110_0739,12,raw
val,others,CR_lounge_210110_0739.s1500_chunk12.16kHz.wav,cf,210110_0739,12,raw
val,others,CR_lounge_210110_0739.s0_chunk12.16kHz.wav,cp,210110_0739,12,raw
val,others,CR_lounge_210110_0739.s2400_chunk12.16kHz.wav,fp,210110_0739,12,raw
val,others,CR_lounge_210110_0739.s2100_chunk13.16kHz.wav,c,210110_0739,13,raw
val,others,CR_lounge_210110_0739.s1500_chunk13.16kHz.wav,f,210110_0739,13,raw
val,others,CR_lounge_210110_0739.s300_chunk13.16kHz.wav,cp,210110_0739,13,raw
val,others,CR_lounge_210110_0739.s0_chunk13.16kHz.wav,p,210110_0739,13,raw
val,others,CR_lounge_210110_0739.s2400_chunk13.16kHz.wav,op,210110_0739,13,raw
val,others,CR_lounge_210110_0739.s0_chunk14.16kHz.wav,cop,210110_0739,14,refined
val,others,CR_lounge_210110_0739.s2400_chunk14.16kHz.wav,cp,210110_0739,14,refined
val,others,CR_lounge_210110_0739.s1800_chunk14.16kHz.wav,p,210110_0739,14,raw
val,others,CR_lounge_210110_0739.s2100_chunk14.16kHz.wav,cf,210110_0739,14,raw
val,others,CR_lounge_210110_0739.s1500_chunk14.16kHz.wav,cfp,210110_0739,14,raw
val,others,CR_lounge_210110_0739.s300_chunk14.16kHz.wav,c,210110_0739,14,raw
val,others,CR_lounge_210110_0739.s0_chunk15.16kHz.wav,p,210110_0739,15,refined
val,others,CR_lounge_210110_0739.s1800_chunk15.16kHz.wav,p,210110_0739,15,raw
val,others,CR_lounge_210110_0739.s2100_chunk15.16kHz.wav,c,210110_0739,15,raw
val,others,CR_lounge_210110_0739.s1500_chunk15.16kHz.wav,f,210110_0739,15,raw
val,others,CR_lounge_210110_0739.s300_chunk15.16kHz.wav,c,210110_0739,15,raw
val,others,CR_lounge_210110_0739.s2400_chunk15.16kHz.wav,cfmp,210110_0739,15,raw
val,others,CR_lounge_210110_0739.s1500_chunk16.16kHz.wav,cp,210110_0739,16,refined
val,others,CR_lounge_210110_0739.s0_chunk16.16kHz.wav,op,210110_0739,16,refined
val,others,CR_lounge_210110_0739.s2400_chunk16.16kHz.wav,cfmop,210110_0739,16,refined
val,others,CR_lounge_210110_0739.s2100_chunk16.16kHz.wav,cp,210110_0739,16,raw
val,others,CR_lounge_210110_0739.s300_chunk16.16kHz.wav,cp,210110_0739,16,raw
val,others,CR_lounge_210110_0739.s2100_chunk17.16kHz.wav,cfp,210110_0739,17,refined
val,others,CR_lounge_210110_0739.s0_chunk17.16kHz.wav,op,210110_0739,17,refined
val,others,CR_lounge_210110_0739.s1500_chunk17.16kHz.wav,cp,210110_0739,17,raw
val,others,CR_lounge_210110_0739.s300_chunk17.16kHz.wav,c,210110_0739,17,raw
val,others,CR_lounge_210110_0739.s2400_chunk17.16kHz.wav,cfp,210110_0739,17,raw
val,others,CR_lounge_210110_0739.s1500_chunk18.16kHz.wav,cfp,210110_0739,18,refined
val,others,CR_lounge_210110_0739.s1200_chunk18.16kHz.wav,c,210110_0739,18,refined
val,others,CR_lounge_210110_0739.s300_chunk18.16kHz.wav,cp,210110_0739,18,refined
val,others,CR_lounge_210110_0739.s2100_chunk18.16kHz.wav,cp,210110_0739,18,raw
val,others,CR_lounge_210110_0739.s0_chunk18.16kHz.wav,p,210110_0739,18,raw
val,others,CR_lounge_210110_0739.s2400_chunk18.16kHz.wav,cfmo,210110_0739,18,raw
